T,X,Y,Z,Device
1336717540511,0.61291564,5.66947,7.8146744,89
1336717540746,1.2258313,5.5162406,8.734048,89
1336717540944,0.45968673,4.903325,8.734048,89
1336717541121,0.45968673,5.209783,9.500193,89
1336717541311,-0.15322891,6.2823853,7.8146744,89
1336717541511,-0.45968673,6.435614,7.5082164,89
1336717541718,-0.15322891,5.975927400000001,7.967903,89
1336717541914,-0.30645782,6.2823853,7.5082164,89
1336717542112,-0.15322891,6.2823853,7.5082164,89
1336717542323,0.30645782,6.588842999999999,7.5082164,89
1336717542513,-0.30645782,6.2823853,7.5082164,89
1336717542709,0.30645782,6.2823853,7.6614455999999995,89
1336717542919,0.61291564,6.129156,7.967903,89
1336717543112,0.7661445,6.129156,7.8146744,89
1336717543308,0.7661445,6.129156,7.6614455999999995,89
1336717543574,1.0726023999999998,6.129156,7.8146744,89
1336717543709,0.91937345,6.129156,7.967903,89
1336717543909,1.0726023999999998,6.129156,7.8146744,89
1336717544118,1.0726023999999998,5.975927400000001,7.8146744,89
1336717544337,0.91937345,5.975927400000001,7.6614455999999995,89
1336717544510,1.2258313,5.975927400000001,7.6614455999999995,89
1336717544719,1.3790601,5.8226986,7.967903,89
1336717544910,1.3790601,5.8226986,7.967903,89
1336717545120,1.532289,5.8226986,7.8146744,89
1336717545317,1.532289,5.8226986,7.967903,89
1336717545510,1.0726023999999998,5.66947,7.967903,89
1336717545771,0.7661445,5.5162406,8.274361,89
1336717545905,1.0726023999999998,5.975927400000001,7.6614455999999995,89
1336717546109,0.91937345,6.435614,7.201759,89
1336717546320,0.91937345,6.2823853,7.967903,89
1336717546512,0.91937345,6.129156,7.8146744,89
1336717546705,0.7661445,6.742072,7.201759,89
1336717546906,0.45968673,6.588842999999999,7.6614455999999995,89
1336717547112,0.45968673,6.129156,8.427589999999999,89
1336717547308,1.2258313,6.2823853,7.5082164,89
1336717547516,0.7661445,6.2823853,7.8146744,89
1336717547708,1.532289,5.975927400000001,8.121132000000001,89
1336717547908,0.45968673,5.975927400000001,7.6614455999999995,89
1336717548117,1.0726023999999998,6.742072,7.967903,89
1336717548310,0.30645782,6.742072,6.742072,89
1336717548506,0.15322891,6.895301,6.742072,89
1336717548724,0.0,5.8226986,7.8146744,89
1336717548931,0.0,5.8226986,7.967903,89
1336717549123,0.61291564,6.2823853,7.5082164,89
1336717549307,1.0726023999999998,7.3549875999999985,6.895301,89
1336717549509,1.0726023999999998,7.0485296,6.895301,89
1336717549706,0.91937345,6.895301,7.201759,89
1336717549915,0.7661445,6.435614,7.0485296,89
1336717550228,0.61291564,6.435614,6.129156,89
1336717550361,0.30645782,5.975927400000001,7.5082164,89
1336717550562,0.15322891,6.2823853,7.0485296,89
1336717550728,0.61291564,5.975927400000001,8.580819,89
1336717550954,0.45968673,5.8226986,7.967903,89
1336717551116,1.0726023999999998,6.2823853,7.6614455999999995,89
1336717551316,0.61291564,6.435614,7.201759,89
1336717551519,0.15322891,5.975927400000001,7.967903,89
1336717551721,0.30645782,6.129156,7.5082164,89
1336717551946,0.61291564,6.2823853,7.6614455999999995,89
1336717552121,0.30645782,6.129156,7.967903,89
1336717552362,0.0,6.588842999999999,6.742072,89
1336717552517,0.15322891,6.435614,7.201759,89
1336717552736,0.91937345,6.742072,7.201759,89
1336717552915,0.15322891,6.2823853,8.121132000000001,89
1336717553122,1.0726023999999998,6.742072,6.895301,89
1336717553317,0.7661445,6.435614,6.895301,89
1336717553580,1.0726023999999998,6.2823853,6.895301,89
1336717553722,0.61291564,6.2823853,7.3549875999999985,89
1336717553937,1.2258313,6.588842999999999,7.3549875999999985,89
1336717554129,0.30645782,5.8226986,7.8146744,89
1336717554321,0.7661445,6.895301,7.201759,89
1336717554520,0.45968673,6.742072,7.201759,89
1336717554741,0.7661445,6.435614,6.895301,89
1336717554929,1.3790601,6.435614,7.201759,89
1336717555139,0.30645782,6.2823853,7.6614455999999995,89
1336717555330,0.30645782,6.2823853,7.3549875999999985,89
1336717555528,-0.45968673,6.129156,7.967903,89
1336717555739,-1.0726023999999998,5.8226986,7.967903,89
1336717555930,-0.7661445,5.975927400000001,7.8146744,89
1336717556126,0.30645782,6.435614,7.5082164,89
1336717556331,0.61291564,6.588842999999999,8.734048,89
1336717556534,0.91937345,6.742072,7.201759,89
1336717556736,0.7661445,6.588842999999999,6.742072,89
1336717556936,0.30645782,6.2823853,7.3549875999999985,89
1336717557150,0.7661445,6.129156,7.5082164,89
1336717557342,1.3790601,6.129156,7.6614455999999995,89
1336717557539,1.685518,5.975927400000001,7.5082164,89
1336717557749,1.685518,5.66947,7.8146744,89
1336717557960,1.0726023999999998,5.66947,7.8146744,89
1336717558139,1.3790601,5.5162406,7.967903,89
1336717558349,1.532289,5.8226986,7.967903,89
1336717558539,1.9919758,5.975927400000001,8.274361,89
1336717558738,0.45968673,6.588842999999999,6.895301,89
1336717558947,0.7661445,6.435614,7.967903,89
1336717559142,0.61291564,6.2823853,7.5082164,89
1336717559338,1.8387468999999996,5.056554,6.588842999999999,89
1336717559546,2.4516625,4.7500963,7.6614455999999995,89
1336717559759,3.6774937999999993,5.209783,7.201759,89
1336717559949,3.064578,5.5162406,7.201759,89
1336717560149,2.1452047999999997,6.129156,7.6614455999999995,89
1336717560346,2.2984335,5.66947,7.8146744,89
1336717560615,1.532289,6.129156,6.895301,89
1336717560763,1.0726023999999998,5.8226986,7.8146744,89
1336717561240,0.91937345,5.8226986,7.967903,89
1336717561240,1.2258313,5.8226986,7.967903,89
1336717561834,1.2258313,5.8226986,7.6614455999999995,89
1336717561835,1.0726023999999998,5.975927400000001,7.8146744,89
1336717561835,1.0726023999999998,5.975927400000001,7.6614455999999995,89
1336717561968,1.2258313,5.975927400000001,7.8146744,89
1336717562157,1.2258313,5.975927400000001,7.967903,89
1336717562384,1.532289,6.2823853,7.5082164,89
1336717562965,1.8387468999999996,6.435614,7.201759,89
1336717562967,1.8387468999999996,6.2823853,7.3549875999999985,89
1336717562967,1.8387468999999996,6.435614,7.5082164,89
1336717563021,1.8387468999999996,6.435614,7.5082164,89
1336717563199,1.8387468999999996,6.2823853,7.3549875999999985,89
1336717563418,1.9919758,6.2823853,7.3549875999999985,89
1336717563767,1.8387468999999996,6.129156,7.5082164,89
1336717563768,1.685518,6.435614,7.5082164,89
1336717564451,1.9919758,6.435614,7.3549875999999985,89
1336717565908,3.064578,5.8226986,8.121132000000001,89
1336717565908,3.5242648,5.209783,7.3549875999999985,89
1336717565908,-0.15322891,6.742072,7.3549875999999985,89
1336717565920,-0.30645782,6.129156,10.113108,89
1336717565921,0.30645782,6.588842999999999,7.967903,89
1336717565921,0.91937345,6.588842999999999,7.967903,89
1336717565921,1.2258313,7.0485296,6.895301,89
1336717565922,0.91937345,7.201759,7.0485296,89
1336717565922,0.7661445,7.0485296,7.0485296,89
1336717565959,0.91937345,6.895301,7.0485296,89
1336717566262,0.7661445,6.895301,7.201759,89
1336717566392,0.91937345,6.742072,7.0485296,89
1336717566596,0.7661445,6.895301,7.3549875999999985,89
1336717568394,0.91937345,7.0485296,7.201759,89
1336717568395,1.0726023999999998,6.895301,7.0485296,89
1336717568396,0.91937345,7.0485296,6.895301,89
1336717568396,0.61291564,6.2823853,7.8146744,89
1336717568396,1.2258313,6.588842999999999,7.0485296,89
1336717568396,0.61291564,7.0485296,7.0485296,89
1336717568397,0.61291564,6.742072,7.8146744,89
1336717568397,-0.45968673,6.895301,7.5082164,89
1336717568397,-0.61291564,6.895301,6.742072,89
1336717568580,0.15322891,7.6614455999999995,6.2823853,89
1336717569283,0.30645782,7.5082164,6.588842999999999,89
1336717569316,0.30645782,7.3549875999999985,7.0485296,89
1336717569627,-0.45968673,6.742072,7.3549875999999985,89
1336717569627,0.61291564,6.895301,6.588842999999999,89
1336717569628,0.15322891,6.742072,7.3549875999999985,89
1336717569774,0.91937345,6.742072,7.201759,89
1336717569962,1.0726023999999998,6.895301,7.201759,89
1336717570159,1.0726023999999998,6.895301,7.6614455999999995,89
1336717570346,0.91937345,7.201759,7.201759,89
1336717570546,0.7661445,6.895301,6.742072,89
1336717570747,0.45968673,7.201759,6.435614,89
1336717570945,1.2258313,5.056554,9.346964,89
1336717571146,1.3790601,5.209783,8.274361,89
1336717571347,0.7661445,5.209783,7.967903,89
1336717571547,0.7661445,5.363012,8.734048,89
1336717572077,-0.15322891,6.435614,7.6614455999999995,89
1336717572278,-0.61291564,7.5082164,6.895301,89
1336717572296,-0.61291564,7.3549875999999985,6.742072,89
1336717572366,0.61291564,6.2823853,7.6614455999999995,89
1336717572547,0.45968673,6.588842999999999,7.3549875999999985,89
1336717576165,0.15322891,6.742072,7.201759,89
1336717576289,-0.45968673,7.201759,6.742072,89
1336717576289,-0.7661445,6.895301,7.967903,89
1336717576290,-0.45968673,6.895301,7.3549875999999985,89
1336717576290,-0.45968673,6.742072,7.0485296,89
1336717576302,-0.45968673,6.588842999999999,7.5082164,89
1336717576302,0.61291564,6.129156,8.580819,89
1336717576303,0.30645782,7.0485296,8.274361,89
1336717576303,2.1452047999999997,7.0485296,7.967903,89
1336717576307,2.6048915,6.895301,6.2823853,89
1336717576307,2.4516625,7.3549875999999985,5.363012,89
1336717576307,2.7581203,7.0485296,5.975927400000001,89
1336717576308,2.7581203,7.8146744,6.2823853,89
1336717576308,1.532289,7.5082164,6.435614,89
1336717576308,2.1452047999999997,7.6614455999999995,6.129156,89
1336717576309,1.8387468999999996,7.5082164,2.7581203,89
1336717576380,1.8387468999999996,7.5082164,4.596867,89
1336717576569,2.7581203,8.580819,9.346964,89
1336717576784,1.532289,7.0485296,8.580819,89
1336717576955,0.30645782,6.895301,7.201759,89
1336717577162,1.3790601,7.3549875999999985,6.895301,89
1336717577356,1.3790601,7.6614455999999995,6.895301,89
1336717577566,1.685518,7.5082164,6.895301,89
1336717577757,0.91937345,7.8146744,6.588842999999999,89
1336717577996,0.61291564,7.8146744,6.588842999999999,89
1336717578173,0.91937345,7.8146744,6.2823853,89
1336717578445,1.3790601,7.6614455999999995,6.129156,89
1336717578599,1.2258313,7.5082164,6.129156,89
1336717578757,1.0726023999999998,7.5082164,6.588842999999999,89
1336717579173,1.0726023999999998,7.5082164,6.435614,89
1336717579207,1.2258313,7.3549875999999985,6.435614,89
1336717579357,1.3790601,7.3549875999999985,6.588842999999999,89
1336717579556,1.2258313,7.5082164,6.895301,89
1336717579756,0.91937345,7.5082164,6.742072,89
1336717579996,0.91937345,7.5082164,8.121132000000001,89
1336717580156,0.15322891,7.201759,7.5082164,89
1336717580369,0.7661445,7.201759,7.0485296,89
1336717580561,0.7661445,7.201759,6.895301,89
1336717580758,0.61291564,6.435614,7.5082164,89
1336717580958,1.8387468999999996,6.2823853,7.6614455999999995,89
1336717581161,1.0726023999999998,5.363012,7.8146744,89
1336717581358,1.532289,5.975927400000001,7.6614455999999995,89
1336717581566,1.532289,5.66947,7.8146744,89
1336717581763,1.3790601,5.66947,8.121132000000001,89
1336717581979,1.8387468999999996,5.5162406,8.427589999999999,89
1336717582187,1.0726023999999998,5.363012,8.580819,89
1336717582407,0.91937345,5.8226986,7.967903,89
1336717582600,1.0726023999999998,6.129156,7.967903,89
1336717582789,1.2258313,6.588842999999999,7.3549875999999985,89
1336717582996,1.0726023999999998,6.742072,6.895301,89
1336717583186,1.3790601,7.0485296,7.201759,89
1336717583402,1.532289,7.3549875999999985,6.742072,89
1336717583589,1.3790601,7.5082164,6.129156,89
1336717583787,1.2258313,7.6614455999999995,5.8226986,89
1336717583992,1.532289,7.967903,6.129156,89
1336717584208,1.2258313,7.5082164,6.435614,89
1336717584400,1.685518,7.3549875999999985,7.3549875999999985,89
1336717584627,1.3790601,7.5082164,6.2823853,89
1336717584892,1.532289,7.6614455999999995,7.0485296,89
1336717584991,0.91937345,7.6614455999999995,6.742072,89
1336717585186,0.7661445,7.6614455999999995,6.435614,89
1336717585386,1.2258313,7.8146744,6.2823853,89
1336717585592,1.2258313,8.121132000000001,6.435614,89
1336717585786,0.15322891,7.967903,6.2823853,89
1336717585986,0.7661445,8.274361,5.66947,89
1336717586194,0.91937345,8.274361,5.363012,89
1336717586388,0.7661445,7.8146744,4.596867,89
1336717586596,1.532289,8.580819,4.903325,89
1336717586799,0.15322891,9.80665,5.209783,89
1336717586988,-0.45968673,6.742072,4.596867,89
1336717587199,0.15322891,6.2823853,6.435614,89
1336717587387,0.45968673,6.588842999999999,7.8146744,89
1336717587587,0.7661445,5.209783,9.040505,89
1336717587853,0.7661445,4.1371803,7.0485296,89
1336717587986,0.45968673,3.9839516,9.346964,89
1336717588192,1.0726023999999998,5.056554,8.580819,89
1336717588389,-0.30645782,2.7581203,8.580819,89
1336717588625,2.9113493,3.6774937999999993,9.346964,89
1336717588815,1.685518,2.9113493,9.040505,89
1336717588999,0.7661445,3.064578,10.266336,89
1336717589203,1.685518,3.8307227999999998,8.734048,89
1336717589407,0.61291564,3.217807,9.040505,89
1336717589616,0.30645782,4.596867,8.121132000000001,89
1336717589805,0.7661445,4.596867,8.121132000000001,89
1336717590034,1.0726023999999998,5.056554,8.274361,89
1336717590223,0.45968673,5.363012,8.121132000000001,89
1336717590397,0.0,5.975927400000001,9.040505,89
1336717590609,-0.91937345,6.2823853,8.274361,89
1336717590786,-1.0726023999999998,6.435614,7.0485296,89
1336717590988,-0.30645782,6.435614,7.5082164,89
1336717591218,-1.0726023999999998,6.742072,7.5082164,89
1336717591386,-1.532289,6.2823853,7.3549875999999985,89
1336717591585,-1.9919758,7.3549875999999985,8.427589999999999,89
1336717591798,1.685518,5.66947,5.975927400000001,89
1336717591986,-0.45968673,4.7500963,5.975927400000001,89
1336717592188,1.2258313,4.4436383,10.113108,89
1336717592388,-0.45968673,5.363012,10.113108,89
1336717592588,-0.91937345,3.6774937999999993,7.8146744,89
1336717592788,1.3790601,3.064578,9.193734,89
1336717592994,0.15322891,3.371036,9.80665,89
1336717593185,0.45968673,3.5242648,10.879252000000001,89
1336717593387,0.91937345,4.7500963,9.040505,89
1336717593586,-0.15322891,5.66947,7.8146744,89
1336717593786,1.2258313,6.742072,5.209783,89
1336717593997,1.3790601,8.580819,5.363012,89
1336717594188,2.2984335,9.040505,5.363012,89
1336717594385,1.685518,9.346964,2.9113493,89
1336717594586,1.8387468999999996,8.734048,3.9839516,89
1336717594787,1.2258313,8.734048,5.209783,89
1336717594985,0.91937345,8.580819,4.596867,89
1336717595188,0.91937345,9.040505,4.596867,89
1336717595386,0.91937345,8.887277000000001,4.290409599999999,89
1336717595622,1.685518,8.887277000000001,4.596867,89
1336717595799,1.3790601,9.040505,3.5242648,89
1336717595993,1.2258313,9.040505,3.9839516,89
1336717596186,1.685518,9.040505,4.290409599999999,89
1336717596391,1.2258313,8.887277000000001,4.290409599999999,89
1336717596586,1.532289,9.040505,4.596867,89
1336717596804,1.2258313,9.040505,4.4436383,89
1336717596989,1.2258313,9.040505,3.9839516,89
1336717597218,1.2258313,9.040505,3.9839516,89
1336717597405,1.2258313,9.040505,4.1371803,89
1336717597587,1.685518,9.040505,4.4436383,89
1336717597816,1.3790601,9.040505,4.1371803,89
1336717598000,1.3790601,8.887277000000001,4.1371803,89
1336717598198,1.532289,9.040505,4.4436383,89
1336717598395,1.0726023999999998,9.193734,3.8307227999999998,89
1336717598586,1.2258313,8.887277000000001,4.4436383,89
1336717598786,1.3790601,8.887277000000001,4.290409599999999,89
1336717598986,1.2258313,9.040505,4.290409599999999,89
1336717599266,1.3790601,8.887277000000001,4.4436383,89
1336717599419,1.2258313,8.887277000000001,4.290409599999999,89
1336717599608,1.2258313,9.040505,4.4436383,89
1336717599805,1.3790601,9.040505,4.1371803,89
1336717600044,1.532289,9.040505,4.4436383,89
1336717601048,1.2258313,9.040505,4.1371803,89
1336717601095,1.532289,9.040505,4.290409599999999,89
1336717601096,1.3790601,9.040505,4.290409599999999,89
1336717601317,1.3790601,9.040505,4.290409599999999,89
1336717601318,1.2258313,9.040505,4.290409599999999,89
1336717601318,1.0726023999999998,9.040505,4.1371803,89
1336717601388,1.0726023999999998,9.040505,3.9839516,89
1336717601597,1.3790601,8.887277000000001,4.290409599999999,89
1336717601838,0.61291564,8.734048,5.363012,89
1336717601998,0.91937345,8.734048,4.290409599999999,89
1336717602197,1.3790601,8.734048,4.596867,89
1336717602389,1.3790601,8.580819,4.903325,89
1336717602586,1.685518,8.580819,4.903325,89
1336717602795,1.0726023999999998,8.427589999999999,4.4436383,89
1336717602988,2.2984335,8.427589999999999,6.2823853,89
1336717603198,2.1452047999999997,8.121132000000001,5.209783,89
1336717603392,1.0726023999999998,8.887277000000001,4.4436383,89
1336717603586,1.3790601,8.734048,4.7500963,89
1336717603995,1.685518,8.887277000000001,4.290409599999999,89
1336717603995,1.685518,8.887277000000001,4.290409599999999,89
1336717604323,1.3790601,8.887277000000001,4.4436383,89
1336717604513,1.3790601,8.887277000000001,3.9839516,89
1336717604589,1.3790601,8.887277000000001,4.4436383,89
1336717604809,1.3790601,8.887277000000001,4.596867,89
1336717605021,1.3790601,8.887277000000001,4.596867,89
1336717605196,1.3790601,8.887277000000001,4.290409599999999,89
1336717605391,1.3790601,9.040505,5.056554,89
1336717605650,1.3790601,8.734048,4.4436383,89
1336717605792,1.685518,8.580819,4.903325,89
1336717605986,1.685518,8.580819,4.7500963,89
1336717606199,1.9919758,8.427589999999999,5.5162406,89
1336717606390,1.9919758,8.274361,4.903325,89
1336717606608,1.9919758,8.427589999999999,5.363012,89
1336717606939,1.685518,8.121132000000001,4.290409599999999,89
1336717606986,1.532289,8.427589999999999,4.7500963,89
1336717607187,1.8387468999999996,8.580819,4.903325,89
1336717607386,1.685518,8.427589999999999,4.903325,89
1336717607618,1.8387468999999996,8.580819,4.903325,89
1336717607801,1.3790601,8.580819,5.209783,89
1336717607993,1.2258313,8.734048,4.4436383,89
1336717608242,2.4516625,8.580819,4.7500963,89
1336717608396,1.3790601,8.427589999999999,6.129156,89
1336717608594,2.4516625,8.121132000000001,5.5162406,89
1336717608793,1.685518,8.580819,4.596867,89
1336717608987,1.0726023999999998,8.887277000000001,3.5242648,89
1336717609195,0.91937345,9.193734,3.9839516,89
1336717609407,1.3790601,8.887277000000001,3.5242648,89
1336717609628,1.8387468999999996,8.887277000000001,4.7500963,89
1336717609815,1.9919758,8.580819,4.596867,89
1336717610006,1.685518,8.427589999999999,5.056554,89
1336717610215,2.1452047999999997,8.427589999999999,5.66947,89
1336717610418,1.9919758,8.427589999999999,5.363012,89
1336717610631,0.91937345,8.274361,5.5162406,89
1336717610839,2.1452047999999997,8.274361,5.8226986,89
1336717611026,1.9919758,8.274361,5.66947,89
1336717611233,1.685518,7.8146744,5.8226986,89
1336717611426,1.8387468999999996,8.121132000000001,5.8226986,89
1336717611645,1.685518,7.967903,5.5162406,89
1336717611838,1.685518,7.967903,5.975927400000001,89
1336717612048,1.8387468999999996,7.967903,5.66947,89
1336717612237,1.9919758,8.121132000000001,5.975927400000001,89
1336717612439,1.685518,7.967903,5.5162406,89
1336717612652,1.9919758,8.121132000000001,5.8226986,89
1336717612844,1.8387468999999996,8.121132000000001,5.66947,89
1336717613050,1.532289,8.121132000000001,5.975927400000001,89
1336717613261,1.532289,8.121132000000001,5.209783,89
1336717613540,1.685518,8.274361,5.5162406,89
1336717613638,1.8387468999999996,8.121132000000001,5.5162406,89
1336717613848,1.685518,8.274361,5.5162406,89
1336717614063,1.685518,8.121132000000001,5.363012,89
1336717614248,1.685518,8.274361,5.5162406,89
1336717614462,1.9919758,8.121132000000001,5.363012,89
1336717614671,1.685518,8.121132000000001,5.5162406,89
1336717614898,1.8387468999999996,8.274361,5.363012,89
1336717615075,1.685518,8.121132000000001,5.8226986,89
1336717615256,1.8387468999999996,8.121132000000001,5.209783,89
1336717615463,1.532289,8.121132000000001,5.5162406,89
1336717615778,1.532289,8.580819,5.209783,89
1336717615848,1.3790601,8.274361,5.363012,89
1336717616074,1.685518,8.274361,5.5162406,89
1336717616271,1.685518,8.274361,5.363012,89
1336717616508,1.685518,8.274361,5.363012,89
1336717616681,1.9919758,8.121132000000001,5.8226986,89
1336717616891,1.8387468999999996,8.121132000000001,5.5162406,89
1336717617097,1.8387468999999996,8.274361,5.66947,89
1336717617301,1.8387468999999996,7.967903,5.66947,89
1336717617499,1.8387468999999996,8.121132000000001,5.66947,89
1336717617685,1.8387468999999996,8.121132000000001,5.5162406,89
1336717617875,1.8387468999999996,8.121132000000001,5.5162406,89
1336717618086,1.8387468999999996,8.121132000000001,5.5162406,89
1336717618297,1.9919758,8.121132000000001,5.8226986,89
1336717618504,1.8387468999999996,7.967903,5.66947,89
1336717618884,1.8387468999999996,8.121132000000001,5.8226986,89
1336717618885,1.8387468999999996,8.121132000000001,5.5162406,89
1336717619374,1.8387468999999996,8.121132000000001,5.66947,89
1336717619402,1.685518,8.121132000000001,5.66947,89
1336717619484,1.685518,8.121132000000001,5.5162406,89
1336717619668,1.8387468999999996,8.121132000000001,5.66947,89
1336717619879,1.8387468999999996,8.121132000000001,5.5162406,89
1336717620066,1.685518,8.121132000000001,5.5162406,89
1336717620273,1.8387468999999996,8.274361,5.5162406,89
1336717620529,1.8387468999999996,8.274361,5.5162406,89
1336717620669,1.685518,8.274361,5.363012,89
1336717620866,1.685518,8.274361,5.209783,89
1336717621084,1.532289,8.427589999999999,5.363012,89
1336717621271,1.685518,8.427589999999999,5.363012,89
1336717621468,1.685518,8.274361,5.209783,89
1336717621677,1.532289,8.427589999999999,5.66947,89
1336717621921,1.685518,8.427589999999999,4.596867,89
1336717622068,1.685518,9.346964,4.290409599999999,89
1336717622283,1.2258313,9.193734,3.9839516,89
1336717622469,1.3790601,9.040505,4.290409599999999,89
1336717622669,1.2258313,8.887277000000001,4.596867,89
1336717622877,1.2258313,8.887277000000001,4.4436383,89
1336717623110,1.2258313,9.040505,4.290409599999999,89
1336717623279,1.532289,8.887277000000001,4.290409599999999,89
1336717623467,1.685518,8.887277000000001,3.9839516,89
1336717623807,1.8387468999999996,8.887277000000001,4.290409599999999,89
1336717623953,1.532289,8.887277000000001,4.1371803,89
1336717624126,1.3790601,8.734048,4.7500963,89
1336717624316,1.2258313,8.887277000000001,4.596867,89
1336717624477,1.0726023999999998,8.887277000000001,4.596867,89
1336717624691,1.532289,8.734048,4.903325,89
1336717624881,1.2258313,8.580819,4.596867,89
1336717625075,1.3790601,8.121132000000001,3.371036,89
1336717625278,0.61291564,7.5082164,4.7500963,89
1336717625495,1.685518,9.193734,11.798625999999999,89
1336717625682,1.685518,6.588842999999999,9.040505,89
1336717625919,0.45968673,6.435614,6.895301,89
1336717626095,0.30645782,5.8226986,7.8146744,89
1336717626313,-1.2258313,5.66947,7.8146744,89
1336717626495,-0.30645782,6.2823853,7.6614455999999995,89
1336717626704,-0.30645782,5.975927400000001,7.8146744,89
1336717626897,0.61291564,6.435614,7.3549875999999985,89
1336717627105,0.61291564,5.8226986,6.2823853,89
1336717627346,-0.15322891,8.274361,4.596867,89
1336717627556,1.9919758,7.201759,6.435614,89
1336717627741,1.532289,6.895301,7.0485296,89
1336717627959,1.532289,6.588842999999999,6.895301,89
1336717628162,1.0726023999999998,6.588842999999999,6.895301,89
1336717628373,1.9919758,6.435614,7.0485296,89
1336717628545,1.3790601,6.588842999999999,7.201759,89
1336717628767,1.3790601,6.588842999999999,7.0485296,89
1336717628948,1.8387468999999996,6.588842999999999,7.3549875999999985,89
1336717629136,1.2258313,6.435614,7.5082164,89
1336717629354,1.2258313,6.2823853,7.6614455999999995,89
1336717629567,1.0726023999999998,6.2823853,7.967903,89
1336717629738,0.30645782,6.435614,7.6614455999999995,89
1336717629978,0.61291564,6.129156,7.5082164,89
1336717630149,0.45968673,6.435614,7.6614455999999995,89
1336717630346,0.61291564,6.2823853,7.6614455999999995,89
1336717630550,0.7661445,6.2823853,7.8146744,89
1336717630840,0.61291564,6.2823853,7.6614455999999995,89
1336717630959,0.61291564,6.2823853,7.5082164,89
1336717631156,0.15322891,6.435614,7.8146744,89
1336717631433,-0.45968673,6.435614,7.6614455999999995,89
1336717631566,-0.30645782,6.435614,7.3549875999999985,89
1336717631768,-0.30645782,6.435614,7.5082164,89
1336717631998,-0.45968673,6.2823853,7.6614455999999995,89
1336717632166,-0.30645782,6.435614,7.5082164,89
1336717632398,-0.15322891,6.2823853,7.6614455999999995,89
1336717632569,0.0,6.435614,7.8146744,89
1336717632826,0.30645782,6.2823853,6.435614,89
1336717632974,0.61291564,3.371036,8.887277000000001,89
1336717633192,3.8307227999999998,0.30645782,6.435614,89
1336717633391,3.064578,0.61291564,9.653421,89
1336717633598,-0.15322891,0.30645782,9.653421,89
1336717633790,0.0,0.30645782,10.572795,89
1336717633988,-0.30645782,0.30645782,9.653421,89
1336717634229,-0.30645782,0.30645782,10.113108,89
1336717634425,0.15322891,0.15322891,9.80665,89
1336717634606,-0.15322891,0.15322891,10.113108,89
1336717634822,-0.15322891,0.0,9.653421,89
1336717634997,-0.15322891,0.30645782,9.959878999999999,89
1336717635203,-0.30645782,0.15322891,9.80665,89
1336717635401,0.0,0.15322891,9.346964,89
1336717635612,-0.15322891,0.15322891,9.653421,89
1336717635796,0.0,0.15322891,9.80665,89
1336717636074,-0.15322891,0.15322891,9.653421,89
1336717636216,-0.15322891,0.15322891,9.80665,89
1336717636429,-0.15322891,0.30645782,9.653421,89
1336717636622,-0.15322891,0.15322891,9.653421,89
1336717636828,-0.15322891,0.15322891,9.80665,89
1336717637057,-0.15322891,0.15322891,9.500193,89
1336717637232,-0.15322891,0.30645782,9.80665,89
1336717637432,-0.15322891,0.15322891,9.653421,89
1336717637626,-0.15322891,0.30645782,9.959878999999999,89
1336717637816,-0.30645782,0.30645782,9.80665,89
1336717638016,-0.15322891,0.15322891,9.80665,89
1336717638223,-0.30645782,0.15322891,9.653421,89
1336717638426,-0.15322891,0.30645782,9.653421,89
1336717638634,-0.15322891,0.30645782,9.653421,89
1336717638827,-0.15322891,0.15322891,9.959878999999999,89
1336717639016,-0.15322891,0.15322891,9.80665,89
1336717639232,-0.15322891,0.15322891,9.80665,89
1336717639444,-0.15322891,0.15322891,9.80665,89
1336717639632,-0.30645782,0.15322891,9.80665,89
1336717639831,-0.15322891,0.0,9.959878999999999,89
1336717640031,-0.15322891,0.15322891,9.80665,89
1336717640239,-0.30645782,0.15322891,9.653421,89
1336717640449,-0.30645782,0.15322891,9.653421,89
1336717640658,-0.15322891,0.15322891,9.653421,89
1336717640847,-0.15322891,0.15322891,9.80665,89
1336717641031,-0.15322891,0.30645782,9.80665,89
1336717641279,-0.15322891,0.30645782,9.653421,89
1336717641429,-0.15322891,0.15322891,9.80665,89
1336717641627,-0.15322891,0.30645782,9.653421,89
1336717641826,-0.45968673,0.30645782,9.500193,89
1336717642033,-0.30645782,0.30645782,9.653421,89
1336717642229,-0.30645782,0.15322891,9.653421,89
1336717642425,-0.30645782,0.30645782,9.653421,89
1336717642637,-0.15322891,0.30645782,9.653421,89
1336717642826,-0.30645782,0.45968673,9.653421,89
1336717643037,-0.30645782,0.30645782,9.346964,89
1336717643280,-0.30645782,0.30645782,10.266336,89
1336717643431,-0.15322891,0.15322891,10.726024,89
1336717643636,1.532289,0.0,10.726024,89
1336717643828,5.209783,0.0,11.032481,89
1336717644025,3.8307227999999998,4.290409599999999,6.129156,89
1336717644227,2.9113493,5.66947,6.895301,89
1336717644427,2.6048915,6.435614,5.8226986,89
1336717644633,2.9113493,6.435614,7.5082164,89
1336717644832,2.6048915,6.742072,7.201759,89
1336717645026,2.6048915,6.435614,7.3549875999999985,89
1336717645242,2.6048915,6.588842999999999,6.742072,89
1336717645433,2.6048915,6.435614,7.0485296,89
1336717645629,2.4516625,6.588842999999999,6.895301,89
1336717645842,2.6048915,6.742072,6.742072,89
